ASV	Chrom	Pos	WaldPValue	GeneIDs	GeneIDs
OTU_2043_16S	Ha412HOChr04	182391926	6.711674e-08	P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,beta-carotene_isomerase_D27,SET_domain-containing_protein,Calcium-dependent_phosphotriesterase_superfamily_protein,Prolyl_oligopeptidase_family_protein	Ha412HOChr04g0183361,Ha412HOChr04g0183371,Ha412HOChr04g0183381,Ha412HOChr04g0183391,Ha412HOChr04g0183401
OTU_2043_16S	Ha412HOChr04	182394650	4.022221e-08	P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,beta-carotene_isomerase_D27,SET_domain-containing_protein,Calcium-dependent_phosphotriesterase_superfamily_protein,Prolyl_oligopeptidase_family_protein	Ha412HOChr04g0183361,Ha412HOChr04g0183371,Ha412HOChr04g0183381,Ha412HOChr04g0183391,Ha412HOChr04g0183401
OTU_2043_16S	Ha412HOChr04	182394663	4.022221e-08	P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,beta-carotene_isomerase_D27,SET_domain-containing_protein,Calcium-dependent_phosphotriesterase_superfamily_protein,Prolyl_oligopeptidase_family_protein	Ha412HOChr04g0183361,Ha412HOChr04g0183371,Ha412HOChr04g0183381,Ha412HOChr04g0183391,Ha412HOChr04g0183401
OTU_2043_16S	Ha412HOChr04	184060151	9.362034e-08	P-loop_nucleoside_triphosphate_hydrolases_superfamily_protein_with_CH_(Calponin_Homology)_domain-containing_protein,P-loop_nucleoside_triphosphate_hydrolases_superfamily_protein_with_CH_(Calponin_Homology)_domain-containing_protein,zinc_finger_(MYND_type)_family_protein_/_programmed_cell_death_2_C-terminal_domain-containing_protein,FUMARASE_2,Ribosomal_protein_L19e_family_protein	Ha412HOChr04g0183891,Ha412HOChr04g0183901,Ha412HOChr04g0183911,Ha412HOChr04g0183941,Ha412HOChr04g0183951
OTU_2043_16S	Ha412HOChr05	74821022	4.333524e-09	[LOW_BITSCORE]_AT_hook_motif_DNA-binding_family_protein,Ha412HOChr05g0215831	Ha412HOChr05g0215821,Ha412HOChr05g0215831
OTU_2043_16S	Ha412HOChr06	32605404	4.506447e-08	tonneau_2_(TON2),RING/U-box_superfamily_protein,Phototropic-responsive_NPH3_family_protein,Ha412HOChr06g0259661	Ha412HOChr06g0259621,Ha412HOChr06g0259641,Ha412HOChr06g0259651,Ha412HOChr06g0259661
OTU_2043_16S	Ha412HOChr06	89681440	5.674781e-08	RNI-like_superfamily_protein,methyltransferase_C9orf114_protein,kinase_associated_protein_phosphatase,Glycolipid_transfer_protein_(GLTP)_family_protein	Ha412HOChr06g0274661,Ha412HOChr06g0274671,Ha412HOChr06g0274681,Ha412HOChr06g0274691
OTU_2043_16S	Ha412HOChr09	34826290	1.914250e-08	[LOW_BITSCORE]_RNA-directed_DNA_polymerase_(reverse_transcriptase)-related_family_protein	Ha412HOChr09g0380751
OTU_2043_16S	Ha412HOChr09	198480386	2.339711e-10	dentin_sialophosphoprotein,_putative_(DUF1296),DNA_mismatch_repair_Msh6-like_protein,RNA-directed_DNA_polymerase_(reverse_transcriptase)-related_family_protein,DUF1677_family_protein_(DUF1677),guanine_nucleotide-binding_protein_subunit_gamma,RING-box_1,uncharacterized_protein_AT1G54120	Ha412HOChr09g0429431,Ha412HOChr09g0429441,Ha412HOChr09g0429451,Ha412HOChr09g0429471,Ha412HOChr09g0429481,Ha412HOChr09g0429491,Ha412HOChr09g0429501
OTU_2043_16S	Ha412HOChr10	66179000	6.165886e-08	[LOW_BITSCORE]_lipoxygenase_3	Ha412HOChr10g0445991
OTU_2043_16S	Ha412HOChr11	25983850	1.495320e-09	early_nodulin-like_protein_2	Ha412HOChr11g0489551
OTU_2043_16S	Ha412HOChr11	62254162	4.561799e-08	Lactoylglutathione_lyase_/_glyoxalase_I_family_protein	Ha412HOChr11g0500481
OTU_2043_16S	Ha412HOChr11	62254165	4.561799e-08	Lactoylglutathione_lyase_/_glyoxalase_I_family_protein	Ha412HOChr11g0500481
OTU_2043_16S	Ha412HOChr11	65805562	4.841760e-08	SBP_(S-ribonuclease_binding_protein)_family_protein,Pyridoxal_phosphate_(PLP)-dependent_transferases_superfamily_protein,kinase_family_with_ARM_repeat_domain-containing_protein,Pyridoxal_phosphate_(PLP)-dependent_transferases_superfamily_protein,YELLOW_STRIPE_like_1,kinase_family_with_ARM_repeat_domain-containing_protein,[LOW_BITSCORE]_Calcium-binding_EF-hand_family_protein	Ha412HOChr11g0501221,Ha412HOChr11g0501231,Ha412HOChr11g0501261,Ha412HOChr11g0501271,Ha412HOChr11g0501291,Ha412HOChr11g0501301,Ha412HOChr11g0501321
OTU_2043_16S	Ha412HOChr11	65886535	1.293633e-08	Pyridoxal_phosphate_(PLP)-dependent_transferases_superfamily_protein,kinase_family_with_ARM_repeat_domain-containing_protein,Pyridoxal_phosphate_(PLP)-dependent_transferases_superfamily_protein,YELLOW_STRIPE_like_1,kinase_family_with_ARM_repeat_domain-containing_protein,[LOW_BITSCORE]_Calcium-binding_EF-hand_family_protein,Pyridoxal_phosphate_(PLP)-dependent_transferases_superfamily_protein	Ha412HOChr11g0501231,Ha412HOChr11g0501261,Ha412HOChr11g0501271,Ha412HOChr11g0501291,Ha412HOChr11g0501301,Ha412HOChr11g0501321,Ha412HOChr11g0501331
OTU_2043_16S	Ha412HOChr11	66052038	4.877694e-08	Transducin_family_protein_/_WD-40_repeat_family_protein	Ha412HOChr11g0501371
OTU_2043_16S	Ha412HOChr11	186477003	4.327568e-08	NoGenes	NoGenes
OTU_2043_16S	Ha412HOChr12	156993621	6.114638e-08	NoGenes	NoGenes
OTU_2043_16S	Ha412HOChr13	30380596	3.497687e-09	CCCH-type_zinc_finger_protein_with_ARM_repeat_domain-containing_protein	Ha412HOChr13g0588121
OTU_2043_16S	Ha412HOChr13	30380612	2.098975e-09	CCCH-type_zinc_finger_protein_with_ARM_repeat_domain-containing_protein	Ha412HOChr13g0588121
OTU_2043_16S	Ha412HOChr13	30380616	6.463893e-08	CCCH-type_zinc_finger_protein_with_ARM_repeat_domain-containing_protein	Ha412HOChr13g0588121
OTU_2043_16S	Ha412HOChr13	34879535	2.694726e-09	Phosphatidylinositol_N-acetylglucosaminyltransferase,_GPI19/PIG-P_subunit,calmodulin_binding_protein	Ha412HOChr13g0589081,Ha412HOChr13g0589111
OTU_2043_16S	Ha412HOChr15	93494990	2.573078e-12	Signal_transduction_histidine_kinase,_hybrid-type,_ethylene_sensor	Ha412HOChr15g0724601
OTU_2043_16S	Ha412HOChr15	141875188	2.364020e-08	Leucine-rich_receptor-like_protein_kinase_family_protein,uncharacterized_protein_AT5G67020,[LOW_BITSCORE]_SAP_domain-containing_protein	Ha412HOChr15g0736951,Ha412HOChr15g0736961,Ha412HOChr15g0736971
OTU_2043_16S	Ha412HOChr15	141875197	9.026209e-09	Leucine-rich_receptor-like_protein_kinase_family_protein,uncharacterized_protein_AT5G67020,[LOW_BITSCORE]_SAP_domain-containing_protein	Ha412HOChr15g0736951,Ha412HOChr15g0736961,Ha412HOChr15g0736971
OTU_2043_16S	Ha412HOChr15	141875241	2.290159e-09	Leucine-rich_receptor-like_protein_kinase_family_protein,uncharacterized_protein_AT5G67020,[LOW_BITSCORE]_SAP_domain-containing_protein	Ha412HOChr15g0736951,Ha412HOChr15g0736961,Ha412HOChr15g0736971
OTU_2043_16S	Ha412HOChr16	114839209	1.676305e-08	[LOW_BITSCORE]_S-adenosyl-L-methionine-dependent_methyltransferases_superfamily_protein,GRIP/coiled-coil_protein,zinc_finger_protein_1,BED_zinc_finger_and_hAT_dimerization_domain-containing_protein_DAYSLEEPER,BED_zinc_finger_and_hAT_dimerization_domain-containing_protein_DAYSLEEPER,[LOW_BITSCORE]_protein_kinase_family_protein_/_peptidoglycan-binding_LysM_domain-containing_protein	Ha412HOChr16g0773011,Ha412HOChr16g0773021,Ha412HOChr16g0773041,Ha412HOChr16g0773051,Ha412HOChr16g0773061,Ha412HOChr16g0773071
OTU_2043_16S	Ha412HOChr16	158766686	9.444426e-08	trehalose-phosphatase/synthase_7,intracellular_protein_transporter,_putative_(DUF641)	Ha412HOChr16g0783731,Ha412HOChr16g0783751
OTU_2043_16S	Ha412HOChr16	200310318	1.284433e-08	[LOW_BITSCORE]_loricrin-like_protein	Ha412HOChr16g0797931
OTU_2072_16S	Ha412HOChr03	6292445	2.809583e-08	[LOW_BITSCORE]_uncharacterized_protein_AT2G22795	Ha412HOChr03g0093891
OTU_2072_16S	Ha412HOChr03	44810495	1.773824e-08	uncharacterized_protein_AT1G16840,Ypt/Rab-GAP_domain_of_gyp1p_superfamily_protein	Ha412HOChr03g0102921,Ha412HOChr03g0102931
OTU_2072_16S	Ha412HOChr05	102272821	2.042508e-09	nodulin/glutamine_synthase-like_protein,peroxin_3,[LOW_BITSCORE]_copper_amine_oxidase_family_protein	Ha412HOChr05g0220101,Ha412HOChr05g0220121,Ha412HOChr05g0220141
OTU_2072_16S	Ha412HOChr09	50563425	3.853515e-08	chloroplast_import_apparatus_2,Matrixin_family_protein	Ha412HOChr09g0383561,Ha412HOChr09g0383571
OTU_2072_16S	Ha412HOChr09	152169062	4.314074e-08	MAP_kinase_kinase_5,[LOW_BITSCORE]_AAA-type_ATPase_family_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,ADP-ribosylation_factor-like_A1C	Ha412HOChr09g0408051,Ha412HOChr09g0408081,Ha412HOChr09g0408121,Ha412HOChr09g0408131
OTU_2072_16S	Ha412HOChr09	152169075	2.844820e-09	MAP_kinase_kinase_5,[LOW_BITSCORE]_AAA-type_ATPase_family_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,ADP-ribosylation_factor-like_A1C	Ha412HOChr09g0408051,Ha412HOChr09g0408081,Ha412HOChr09g0408121,Ha412HOChr09g0408131
OTU_2072_16S	Ha412HOChr12	145691843	6.205858e-08	NoGenes	NoGenes
OTU_2072_16S	Ha412HOChr14	51097628	8.606890e-08	MAP_kinase_9,[LOW_BITSCORE]_ankyrin_repeat_family_protein,Major_facilitator_superfamily_protein,homeobox_protein_knotted-1-like_3	Ha412HOChr14g0640671,Ha412HOChr14g0640681,Ha412HOChr14g0640701,Ha412HOChr14g0640721
OTU_2072_16S	Ha412HOChr14	170032311	6.672393e-08	beta-hexosaminidase_3,[LOW_BITSCORE]_P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,[LOW_BITSCORE]_NAD+_transporter_2,3-ketoacyl-CoA_synthase_8	Ha412HOChr14g0680721,Ha412HOChr14g0680801,Ha412HOChr14g0680811,Ha412HOChr14g0680831
OTU_2072_16S	Ha412HOChr16	113201738	5.216847e-08	NoGenes	NoGenes
OTU_2072_16S	Ha412HOChr17	103698642	1.365376e-08	NoGenes	NoGenes
OTU_209_16S	Ha412HOChr02	162366353	8.907400e-08	Ha412HOChr02g0082521	Ha412HOChr02g0082521
OTU_209_16S	Ha412HOChr10	125351772	1.264265e-08	[LOW_BITSCORE]_binding_protein,[LOW_BITSCORE]_F-box_and_associated_interaction_domains-containing_protein,DNAJ_heat_shock_family_protein,Aldolase-type_TIM_barrel_family_protein	Ha412HOChr10g0456641,Ha412HOChr10g0456651,Ha412HOChr10g0456661,Ha412HOChr10g0456671
OTU_212_16S	Ha412HOChr01	53960279	3.629209e-08	[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,Glycosyl_hydrolases_family_31_protein,[LOW_BITSCORE]_uncharacterized_protein_AT1G62690,Galactose_oxidase/kelch_repeat_superfamily_protein,[LOW_BITSCORE]_ATPase,_AAA-type,_CDC48_protein,Glycosyl_hydrolase_superfamily_protein	Ha412HOChr01g0011771,Ha412HOChr01g0011781,Ha412HOChr01g0011791,Ha412HOChr01g0011801,Ha412HOChr01g0011821,Ha412HOChr01g0011831
OTU_213_16S	Ha412HOChr13	112297021	4.385736e-09	Ypt/Rab-GAP_domain_of_gyp1p_superfamily_protein,early_nodulin-like_protein_9,PDI-like_5-3,[LOW_BITSCORE]_Disease_resistance_protein_(TIR-NBS-LRR_class)_family,Protein_kinase_superfamily_protein	Ha412HOChr13g0609701,Ha412HOChr13g0609711,Ha412HOChr13g0609721,Ha412HOChr13g0609731,Ha412HOChr13g0609771
OTU_213_16S	Ha412HOChr16	187093554	5.161705e-08	putative_recombination_initiation_defects_3,SIGNAL_PEPTIDE_PEPTIDASE-LIKE_4,Transcription_elongation_factor_(TFIIS)_family_protein	Ha412HOChr16g0791871,Ha412HOChr16g0791881,Ha412HOChr16g0791901
OTU_2168_16S	Ha412HOChr09	52954866	1.485871e-08	NoGenes	NoGenes
OTU_2168_16S	Ha412HOChr09	52975190	9.014795e-08	NoGenes	NoGenes
OTU_2168_16S	Ha412HOChr15	50999700	9.836031e-08	tonoplast_monosaccharide_transporter2,alpha-1,3-mannosyl-glycoprotein_beta-1,2-N-acetylglucosaminyltransferase,Transmembrane_amino_acid_transporter_family_protein,Protein_kinase_superfamily_protein	Ha412HOChr15g0713661,Ha412HOChr15g0713681,Ha412HOChr15g0713691,Ha412HOChr15g0713701
OTU_2_16S	Ha412HOChr01	120986901	6.183506e-08	NoGenes	NoGenes
OTU_217_16S	Ha412HOChr01	52948620	2.206021e-08	Ha412HOChr01g0011411,DNA/RNA_helicase_protein,Homeodomain-like_superfamily_protein,[LOW_BITSCORE]_SPla/RYanodine_receptor_(SPRY)_domain-containing_protein,serine_carboxypeptidase-like_45,Cellulase_(glycosyl_hydrolase_family_5)_protein,Cellulase_(glycosyl_hydrolase_family_5)_protein,Cellulase_(glycosyl_hydrolase_family_5)_protein,cystatin_A,[LOW_BITSCORE]_LRR_and_NB-ARC_domains-containing_disease_resistance_protein	Ha412HOChr01g0011411,Ha412HOChr01g0011431,Ha412HOChr01g0011441,Ha412HOChr01g0011461,Ha412HOChr01g0011481,Ha412HOChr01g0011491,Ha412HOChr01g0011501,Ha412HOChr01g0011511,Ha412HOChr01g0011521,Ha412HOChr01g0011531
OTU_217_16S	Ha412HOChr09	49496126	7.225420e-08	hydroxyproline-rich_glycoprotein_family_protein,Galactose_oxidase/kelch_repeat_superfamily_protein,lysyl-tRNA_synthetase_1	Ha412HOChr09g0383331,Ha412HOChr09g0383351,Ha412HOChr09g0383361
OTU_219_16S	Ha412HOChr12	151414259	1.554611e-08	trigalactosyldiacylglycerol2,FK506-binding_protein_13	Ha412HOChr12g0572831,Ha412HOChr12g0572841
OTU_221_16S	Ha412HOChr17	120908933	9.145440e-08	NoGenes	NoGenes
OTU_22_16S	Ha412HOChr02	153369307	6.214987e-08	[LOW_BITSCORE]_iron-regulated_protein_3,Galactosyltransferase_family_protein,ER_membrane_protein_complex_subunit-like_protein_(DUF2012),vesicle-associated_membrane_protein_713	Ha412HOChr02g0080271,Ha412HOChr02g0080301,Ha412HOChr02g0080311,Ha412HOChr02g0080321
OTU_22_16S	Ha412HOChr02	153369313	6.214987e-08	[LOW_BITSCORE]_iron-regulated_protein_3,Galactosyltransferase_family_protein,ER_membrane_protein_complex_subunit-like_protein_(DUF2012),vesicle-associated_membrane_protein_713	Ha412HOChr02g0080271,Ha412HOChr02g0080301,Ha412HOChr02g0080311,Ha412HOChr02g0080321
OTU_22_16S	Ha412HOChr02	161786060	9.012559e-08	auxin_response_factor_16	Ha412HOChr02g0082371
OTU_22_16S	Ha412HOChr06	142887030	1.817871e-08	heparan-alpha-glucosaminide_N-acetyltransferase-like_protein_(DUF1624),[LOW_BITSCORE]_hAT_transposon_superfamily_protein	Ha412HOChr06g0283611,Ha412HOChr06g0283631
OTU_22_16S	Ha412HOChr11	37406539	1.352180e-08	scarecrow-like_5,[LOW_BITSCORE]_P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,Protein_kinase_superfamily_protein,[LOW_BITSCORE]_Transducin/WD40_repeat-like_superfamily_protein,[LOW_BITSCORE]_Zinc_finger_(C3HC4-type_RING_finger)_family_protein,Leucine-rich_repeat_protein_kinase_family_protein,helicase_with_zinc_finger_protein	Ha412HOChr11g0493021,Ha412HOChr11g0493031,Ha412HOChr11g0493061,Ha412HOChr11g0493071,Ha412HOChr11g0493081,Ha412HOChr11g0493091,Ha412HOChr11g0493101
OTU_22_16S	Ha412HOChr11	37406542	1.352180e-08	scarecrow-like_5,[LOW_BITSCORE]_P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,Protein_kinase_superfamily_protein,[LOW_BITSCORE]_Transducin/WD40_repeat-like_superfamily_protein,[LOW_BITSCORE]_Zinc_finger_(C3HC4-type_RING_finger)_family_protein,Leucine-rich_repeat_protein_kinase_family_protein,helicase_with_zinc_finger_protein	Ha412HOChr11g0493021,Ha412HOChr11g0493031,Ha412HOChr11g0493061,Ha412HOChr11g0493071,Ha412HOChr11g0493081,Ha412HOChr11g0493091,Ha412HOChr11g0493101
OTU_226_16S	Ha412HOChr04	26844908	1.029398e-08	NoGenes	NoGenes
OTU_226_16S	Ha412HOChr05	10455981	7.127690e-08	SOUL_heme-binding_family_protein,methionine_sulfoxide_reductase_B_2,Transducin/WD40_repeat-like_superfamily_protein	Ha412HOChr05g0203871,Ha412HOChr05g0203891,Ha412HOChr05g0203901
OTU_226_16S	Ha412HOChr05	130819009	9.077902e-09	protein_serine/threonine_kinase,[LOW_BITSCORE]_Glycosyl_hydrolase_family_protein_with_chitinase_insertion_domain-containing_protein,S-adenosylmethionine_synthetase_1,[LOW_BITSCORE]_hypothetical_protein_(DUF641),squamosa_promoter-binding_protein-like_12,[LOW_BITSCORE]_peroxisomal_NAD-malate_dehydrogenase_2,Ha412HOChr05g0226721	Ha412HOChr05g0226661,Ha412HOChr05g0226671,Ha412HOChr05g0226681,Ha412HOChr05g0226691,Ha412HOChr05g0226701,Ha412HOChr05g0226711,Ha412HOChr05g0226721
OTU_226_16S	Ha412HOChr05	131064818	3.423160e-09	copper_ion_binding_/_methyltransferase,[LOW_BITSCORE]_plasma_membrane_H+-ATPase,Protein_kinase_superfamily_protein,Ha412HOChr05g0226781	Ha412HOChr05g0226751,Ha412HOChr05g0226761,Ha412HOChr05g0226771,Ha412HOChr05g0226781
OTU_226_16S	Ha412HOChr08	86104114	7.024400e-08	cytochrome_P450,_family_71,_subfamily_A,_polypeptide_22,cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4,NADH-ubiquinone_oxidoreductase_B8_subunit,ribosomal_protein_S15A,RAB_GTPase_homolog_8,DNA-binding_protein,[LOW_BITSCORE]_Homeodomain-like_superfamily_protein,Thioredoxin_superfamily_protein	Ha412HOChr08g0354571,Ha412HOChr08g0354581,Ha412HOChr08g0354591,Ha412HOChr08g0354601,Ha412HOChr08g0354611,Ha412HOChr08g0354621,Ha412HOChr08g0354631,Ha412HOChr08g0354641
OTU_226_16S	Ha412HOChr09	161268928	6.931793e-08	TCP_family_transcription_factor	Ha412HOChr09g0411351
OTU_231_16S	Ha412HOChr07	157750768	7.420041e-08	disease_resistance_family_protein_/_LRR_family_protein,disease_resistance_family_protein_/_LRR_family_protein,[LOW_BITSCORE]_Transcription_factor_jumonji_(jmj)_family_protein_/_zinc_finger_(C5HC2_type)_family_protein,Ha412HOChr07g0324271,disease_resistance_family_protein_/_LRR_family_protein,receptor_like_protein_15	Ha412HOChr07g0324231,Ha412HOChr07g0324251,Ha412HOChr07g0324261,Ha412HOChr07g0324271,Ha412HOChr07g0324281,Ha412HOChr07g0324291
OTU_233_16S	Ha412HOChr11	42257826	7.222364e-08	Ha412HOChr11g0494661	Ha412HOChr11g0494661
OTU_233_16S	Ha412HOChr11	42257829	7.222364e-08	Ha412HOChr11g0494661	Ha412HOChr11g0494661
OTU_233_16S	Ha412HOChr11	42257832	7.222364e-08	Ha412HOChr11g0494661	Ha412HOChr11g0494661
OTU_233_16S	Ha412HOChr11	42257841	7.222364e-08	Ha412HOChr11g0494661	Ha412HOChr11g0494661
OTU_233_16S	Ha412HOChr11	42257849	7.222364e-08	Ha412HOChr11g0494661	Ha412HOChr11g0494661
OTU_233_16S	Ha412HOChr16	50689404	7.864049e-09	glutamyl-tRNA_(Gln)_amidotransferase_subunit_A_(DUF620)	Ha412HOChr16g0762001
OTU_233_16S	Ha412HOChr16	50689418	7.978583e-08	glutamyl-tRNA_(Gln)_amidotransferase_subunit_A_(DUF620)	Ha412HOChr16g0762001
OTU_239_16S	Ha412HOChr12	65532616	4.717970e-08	Pectate_lyase_family_protein,Pyridoxal-5'-phosphate-dependent_enzyme_family_protein	Ha412HOChr12g0558371,Ha412HOChr12g0558381
OTU_239_16S	Ha412HOChr16	116688862	3.166533e-08	HSP20-like_chaperones_superfamily_protein	Ha412HOChr16g0773251
OTU_239_16S	Ha412HOChr16	116688879	7.111675e-10	HSP20-like_chaperones_superfamily_protein	Ha412HOChr16g0773251
OTU_24_16S	Ha412HOChr02	15440693	5.936039e-09	NoGenes	NoGenes
OTU_24_16S	Ha412HOChr03	36118786	7.936312e-08	NoGenes	NoGenes
OTU_24_16S	Ha412HOChr10	91396952	6.964633e-09	12-oxophytodienoate_reductase_1	Ha412HOChr10g0449871
OTU_24_16S	Ha412HOChr17	11617338	7.735428e-08	Plant_regulator_RWP-RK_family_protein,[LOW_BITSCORE]_Pentatricopeptide_repeat_(PPR)_superfamily_protein,[LOW_BITSCORE]_Plant_regulator_RWP-RK_family_protein,RNA_polymerase_II,_Rpb4,_core_protein,Plant_regulator_RWP-RK_family_protein,FkbM_family_methyltransferase,[LOW_BITSCORE]_Octicosapeptide/Phox/Bem1p_(PB1)_domain-containing_protein_/_tetratricopeptide_repeat_(TPR)-containing_protein,FkbM_family_methyltransferase,[LOW_BITSCORE]_Octicosapeptide/Phox/Bem1p_(PB1)_domain-containing_protein_/_tetratricopeptide_repeat_(TPR)-containing_protein,FkbM_family_methyltransferase,DEA(D/H)-box_RNA_helicase_family_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein	Ha412HOChr17g0810021,Ha412HOChr17g0810031,Ha412HOChr17g0810041,Ha412HOChr17g0810061,Ha412HOChr17g0810071,Ha412HOChr17g0810091,Ha412HOChr17g0810111,Ha412HOChr17g0810121,Ha412HOChr17g0810141,Ha412HOChr17g0810161,Ha412HOChr17g0810171,Ha412HOChr17g0810191
OTU_242_16S	Ha412HOChr02	143653805	9.246314e-09	Ha412HOChr02g0077521,brassinosteroid-responsive_RING-H2,golgin_Putative_6	Ha412HOChr02g0077521,Ha412HOChr02g0077531,Ha412HOChr02g0077541
OTU_242_16S	Ha412HOChr07	16791316	5.360793e-08	cytokinin_response_factor_2	Ha412HOChr07g0291271
OTU_242_16S	Ha412HOChr12	33665340	5.162229e-09	[LOW_BITSCORE]_FAD/NAD(P)-binding_oxidoreductase_family_protein	Ha412HOChr12g0549171
OTU_242_16S	Ha412HOChr13	93514271	2.356177e-08	Pentatricopeptide_repeat_(PPR)_superfamily_protein	Ha412HOChr13g0604601
OTU_242_16S	Ha412HOChr13	93514272	2.356177e-08	Pentatricopeptide_repeat_(PPR)_superfamily_protein	Ha412HOChr13g0604601
OTU_242_16S	Ha412HOChr13	93514279	2.356177e-08	Pentatricopeptide_repeat_(PPR)_superfamily_protein	Ha412HOChr13g0604601
OTU_242_16S	Ha412HOChr13	93514285	2.356177e-08	Pentatricopeptide_repeat_(PPR)_superfamily_protein	Ha412HOChr13g0604601
OTU_242_16S	Ha412HOChr13	93514291	2.886784e-08	Pentatricopeptide_repeat_(PPR)_superfamily_protein	Ha412HOChr13g0604601
OTU_242_16S	Ha412HOChr13	129955356	8.791398e-08	[LOW_BITSCORE]_Vacuolar_sorting_protein_39	Ha412HOChr13g0614541
OTU_242_16S	Ha412HOChr13	130117293	5.609563e-08	translocase_inner_membrane_subunit_17-2,alternative_oxidase_1D,alternative_oxidase_1A,multidrug_resistance-associated_protein_3,urea-proton_symporter_DEGRADATION_OF_UREA_3_(DUR3),strictosidine_synthase_2,strictosidine_synthase_2,breast_basic_conserved_1	Ha412HOChr13g0614581,Ha412HOChr13g0614591,Ha412HOChr13g0614611,Ha412HOChr13g0614621,Ha412HOChr13g0614631,Ha412HOChr13g0614641,Ha412HOChr13g0614651,Ha412HOChr13g0614661
OTU_242_16S	Ha412HOChr13	130118408	8.966985e-09	translocase_inner_membrane_subunit_17-2,alternative_oxidase_1D,alternative_oxidase_1A,multidrug_resistance-associated_protein_3,urea-proton_symporter_DEGRADATION_OF_UREA_3_(DUR3),strictosidine_synthase_2,strictosidine_synthase_2,breast_basic_conserved_1	Ha412HOChr13g0614581,Ha412HOChr13g0614591,Ha412HOChr13g0614611,Ha412HOChr13g0614621,Ha412HOChr13g0614631,Ha412HOChr13g0614641,Ha412HOChr13g0614651,Ha412HOChr13g0614661
OTU_242_16S	Ha412HOChr13	130146428	2.943406e-08	translocase_inner_membrane_subunit_17-2,alternative_oxidase_1D,alternative_oxidase_1A,multidrug_resistance-associated_protein_3,urea-proton_symporter_DEGRADATION_OF_UREA_3_(DUR3),strictosidine_synthase_2,strictosidine_synthase_2,breast_basic_conserved_1,[LOW_BITSCORE]_tornado_1,Amino_acid_permease_family_protein	Ha412HOChr13g0614581,Ha412HOChr13g0614591,Ha412HOChr13g0614611,Ha412HOChr13g0614621,Ha412HOChr13g0614631,Ha412HOChr13g0614641,Ha412HOChr13g0614651,Ha412HOChr13g0614661,Ha412HOChr13g0614681,Ha412HOChr13g0614691
OTU_242_16S	Ha412HOChr13	130178484	1.099526e-09	alternative_oxidase_1D,alternative_oxidase_1A,multidrug_resistance-associated_protein_3,urea-proton_symporter_DEGRADATION_OF_UREA_3_(DUR3),strictosidine_synthase_2,strictosidine_synthase_2,breast_basic_conserved_1,[LOW_BITSCORE]_tornado_1,Amino_acid_permease_family_protein	Ha412HOChr13g0614591,Ha412HOChr13g0614611,Ha412HOChr13g0614621,Ha412HOChr13g0614631,Ha412HOChr13g0614641,Ha412HOChr13g0614651,Ha412HOChr13g0614661,Ha412HOChr13g0614681,Ha412HOChr13g0614691
OTU_242_16S	Ha412HOChr15	168131151	2.765407e-08	NoGenes	NoGenes
OTU_242_16S	Ha412HOChr17	1409696	5.072088e-08	RNA-binding_KH_domain-containing_protein,transcription_factor_jumonji_(jmjC)_domain-containing_protein,kinase_with_tetratricopeptide_repeat_domain-containing_protein,beta-6_tubulin,glutamate-cysteine_ligase,Cytokine-induced_anti-apoptosis_inhibitor_1,_Fe-S_biogenesi,Haloacid_dehalogenase-like_hydrolase_(HAD)_superfamily_protein,bromo-adjacent_homology_(BAH)_domain-containing_protein,D-isomer_specific_2-hydroxyacid_dehydrogenase_family_protein,Ha412HOChr17g0804561,plasma_membrane_intrinsic_protein_1;4,[LOW_BITSCORE]_GRAS_family_transcription_factor,RNA-directed_DNA_polymerase_(reverse_transcriptase)-related_family_protein,NAD(P)-binding_Rossmann-fold_superfamily_protein,[LOW_BITSCORE]_heat_shock_protein,NAD(P)-binding_Rossmann-fold_superfamily_protein,Protein_kinase_superfamily_protein	Ha412HOChr17g0804461,Ha412HOChr17g0804471,Ha412HOChr17g0804481,Ha412HOChr17g0804491,Ha412HOChr17g0804501,Ha412HOChr17g0804511,Ha412HOChr17g0804521,Ha412HOChr17g0804531,Ha412HOChr17g0804551,Ha412HOChr17g0804561,Ha412HOChr17g0804581,Ha412HOChr17g0804591,Ha412HOChr17g0804601,Ha412HOChr17g0804621,Ha412HOChr17g0804631,Ha412HOChr17g0804651,Ha412HOChr17g0804661
